"시·군·구별","성별","자격별","연령별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"의정부시","여자","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","210396","210753","211947","214559","216160","219539","222438","227488","230041","231382",
"의정부시","여자","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","185271","184508","184563","186012","185960","187869","188839","191299","191700","190763",
"의정부시","여자","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","25125","26245","27384","28547","30200","31670","33599","36189","38341","40619",
"의정부시","여자","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","567","561","500","509","529","517","550","528","508","468",
"의정부시","여자","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","390","387","330","328","337","314","344","309","284","256",
"의정부시","여자","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","177","174","170","181","192","203","206","219","224","212",
"의정부시","여자","기초","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","5902","5904","6109","6190","6105","6244","6388","6699","6735","6746",
"의정부시","여자","기초","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","3504","3422","3502","3535","3377","3363","3383","3477","3469","3365",
"의정부시","여자","기초","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","2398","2482","2607","2655","2728","2881","3005","3222","3266","3381",
"안양시만안구","계","합계","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","250778","248422","249303","254375","257882","254856","249640","244763","244165","240940",
"안양시만안구","계","합계","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","224456","221019","220594","224236","225430","220650","213473","206384","203615","198182",
"안양시만안구","계","합계","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","26322","27403","28709","30139","32452","34206","36167","38379","40550","42758",
"안양시만안구","계","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","245857","243638","244135","249344","252840","249853","244607","239640","239092","235907",
"안양시만안구","계","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","221076","217779","217104","220867","222093","217403","210278","203250","200571","195237",
"안양시만안구","계","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","24781","25859","27031","28477","30747","32450","34329","36390","38521","40670",
"안양시만안구","계","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","329","335","334","288","246","243","253","245","234","229",
"안양시만안구","계","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","208","211","211","187","144","144","145","138","136","134",
"안양시만안구","계","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","121","124","123","101","102","99","108","107","98","95",
"안양시만안구","계","기초","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","4592","4449","4834","4743","4796","4760","4780","4878","4839","4804",
"안양시만안구","계","기초","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","3172","3029","3279","3182","3193","3103","3050","2996","2908","2811",
"안양시만안구","계","기초","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","1420","1420","1555","1561","1603","1657","1730","1882","1931","1993",
"안양시만안구","남자","합계","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","126044","124797","125019","127465","129164","127445","124922","122478","122052","120247",
"안양시만안구","남자","합계","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","114797","112939","112470","114208","114868","112267","108721","105242","103825","101048",
"안양시만안구","남자","합계","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","11247","11858","12549","13257","14296","15178","16201","17236","18227","19199",
"안양시만안구","남자","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","123728","122528","122577","125100","126720","124989","122409","119935","119528","117737",
"안양시만안구","남자","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","113006","111206","110614","112419","113032","110462","106904","103484","102123","99397",
"안양시만안구","남자","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","10722","11322","11963","12681","13688","14527","15505","16451","17405","18340",
"안양시만안구","남자","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","171","175","177","155","108","105","110","100","99","94",
"안양시만안구","남자","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","130","131","134","120","76","74","78","68","69","66",
"안양시만안구","남자","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","41","44","43","35","32","31","32","32","30","28",
"안양시만안구","남자","기초","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","2145","2094","2265","2210","2336","2351","2403","2443","2425","2416",
"안양시만안구","남자","기초","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","1661","1602","1722","1669","1760","1731","1739","1690","1633","1585",
"안양시만안구","남자","기초","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","484","492","543","541","576","620","664","753","792","831",
"안양시만안구","여자","합계","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","124734","123625","124284","126910","128718","127411","124718","122285","122113","120693",
"안양시만안구","여자","합계","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","109659","108080","108124","110028","110562","108383","104752","101142","99790","97134",
"안양시만안구","여자","합계","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","15075","15545","16160","16882","18156","19028","19966","21143","22323","23559",
"안양시만안구","여자","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","122129","121110","121558","124244","126120","124864","122198","119705","119564","118170",
"안양시만안구","여자","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","108070","106573","106490","108448","109061","106941","103374","99766","98448","95840",
"안양시만안구","여자","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","14059","14537","15068","15796","17059","17923","18824","19939","21116","22330",
"안양시만안구","여자","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","158","160","157","133","138","138","143","145","135","135",
"안양시만안구","여자","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","78","80","77","67","68","70","67","70","67","68",
"안양시만안구","여자","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","80","80","80","66","70","68","76","75","68","67",
