"시·군·구별","연령별","등급별","성별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"부산","65세이상","인지지원등급","남자","급여이용수급자[명]","명","","","","","","37","96","123","154","188",
"부산","65세이상","인지지원등급","남자","급여제공기관[개]","개","","","","","","35","84","107","121","155",
"부산","65세이상","인지지원등급","남자","급여제공일수[일]","일","","","","","","1036","3118","4729","6946","9136",
"부산","65세이상","인지지원등급","남자","급여비용[천원]","천원","","","","","","56858","180467","264103","371671","513513",
"부산","65세이상","인지지원등급","남자","공단부담금[천원]","천원","","","","","","52178","164569","242139","347031","478362",
"부산","65세이상","인지지원등급","여자","급여이용수급자[명]","명","","","","","","124","261","342","420","491",
"부산","65세이상","인지지원등급","여자","급여제공기관[개]","개","","","","","","92","144","184","215","251",
"부산","65세이상","인지지원등급","여자","급여제공일수[일]","일","","","","","","4419","9595","14370","19455","25080",
"부산","65세이상","인지지원등급","여자","급여비용[천원]","천원","","","","","","219320","511248","758311","1048197","1407558",
"부산","65세이상","인지지원등급","여자","공단부담금[천원]","천원","","","","","","198048","464640","690347","961538","1286074",
"대구","합계","계","계","급여이용수급자[명]","명","16869","18351","19903","21792","24301","28010","31884","35188","39728","44116",
"대구","합계","계","계","급여제공기관[개]","개","2091","2196","2240","2433","2630","2807","3011","3102","3332","3619",
"대구","합계","계","계","급여제공일수[일]","일","3732511","3983880","4314664","4660080","5214682","5905592","6824592","7449496","8460194","9561810",
"대구","합계","계","계","급여비용[천원]","천원","155613173","174268851","195738961","214019413","248359357","313349763","385584493","432183900","499050520","569404304",
"대구","합계","계","계","공단부담금[천원]","천원","136751605","153572419","173035131","189700682","220787904","280972304","350184797","393170316","456210226","521658395",
"대구","합계","계","남자","급여이용수급자[명]","명","4887","5140","5541","5976","6717","7757","8867","9712","11399","12901",
"대구","합계","계","남자","급여제공기관[개]","개","1110","1172","1200","1292","1380","1509","1637","1682","1834","1962",
"대구","합계","계","남자","급여제공일수[일]","일","1010647","1039882","1107028","1186603","1314522","1510814","1747557","1910293","2233844","2577721",
"대구","합계","계","남자","급여비용[천원]","천원","40395568","43511290","47999863","52141601","60152999","76960729","94498544","105624075","125334549","145109913",
"대구","합계","계","남자","공단부담금[천원]","천원","35454097","38288926","42382216","46189835","53452294","68954444","85723031","96038341","114468469","132814072",
"대구","합계","계","여자","급여이용수급자[명]","명","11982","13211","14362","15816","17584","20253","23017","25476","28329","31215",
"대구","합계","계","여자","급여제공기관[개]","개","1906","2029","2070","2251","2429","2577","2755","2873","3050","3338",
"대구","합계","계","여자","급여제공일수[일]","일","2721864","2943998","3207636","3473477","3900160","4394778","5077035","5539203","6226350","6984089",
"대구","합계","계","여자","급여비용[천원]","천원","115217605","130757561","147739098","161877812","188206357","236389034","291085950","326559825","373715972","424294392",
"대구","합계","계","여자","공단부담금[천원]","천원","101297509","115283493","130652915","143510846","167335611","212017861","264461766","297131975","341741758","388844323",
"대구","합계","1등급","계","급여이용수급자[명]","명","1869","1797","1688","1751","1852","1892","1795","1638","1765","1915",
"대구","합계","1등급","계","급여제공기관[개]","개","753","737","684","726","747","749","723","733","811","934",
"대구","합계","1등급","계","급여제공일수[일]","일","381718","356813","330771","331949","345610","330871","323633","291793","321374","365305",
"대구","합계","1등급","계","급여비용[천원]","천원","18489101","18154217","17546112","18079029","19621332","20810957","21703933","20415574","22827375","26639268",
"대구","합계","1등급","계","공단부담금[천원]","천원","16301510","16051810","15546952","16018312","17369600","18536394","19559034","18384575","20668950","24277339",
"대구","합계","1등급","남자","급여이용수급자[명]","명","527","500","487","495","546","548","503","436","452","486",
"대구","합계","1등급","남자","급여제공기관[개]","개","372","366","329","324","366","373","349","325","370","420",
"대구","합계","1등급","남자","급여제공일수[일]","일","92194","85377","78327","80000","85659","76933","70463","61925","70803","78474",
"대구","합계","1등급","남자","급여비용[천원]","천원","4109384","4028163","3837915","4022240","4500677","4431439","4267739","3945279","4578768","5250578",
"대구","합계","1등급","남자","공단부담금[천원]","천원","3614271","3539650","3378862","3551907","3979636","3950646","3838940","3555343","4165421","4789158",
"대구","합계","1등급","여자","급여이용수급자[명]","명","1342","1297","1201","1256","1306","1344","1292","1202","1313","1429",
"대구","합계","1등급","여자","급여제공기관[개]","개","643","614","570","602","593","620","594","616","682","796",
"대구","합계","1등급","여자","급여제공일수[일]","일","289524","271436","252444","251949","259951","253938","253170","229868","250571","286831",
"대구","합계","1등급","여자","급여비용[천원]","천원","14379717","14126053","13708197","14056789","15120656","16379518","17436194","16470295","18248607","21388689",
"대구","합계","1등급","여자","공단부담금[천원]","천원","12687239","12512160","12168089","12466405","13389964","14585748","15720094","14829232","16503529","19488181",
"대구","합계","2등급","계","급여이용수급자[명]","명","3983","3952","3893","4042","4185","4468","4419","4269","4650","4862",
"대구","합계","2등급","계","급여제공기관[개]","개","1115","1183","1146","1146","1213","1308","1314","1301","1405","1542",
"대구","합계","2등급","계","급여제공일수[일]","일","813541","803819","789454","795173","825888","872384","896165","852242","923917","1009473",
"대구","합계","2등급","계","급여비용[천원]","천원","36450734","37909209","38749303","39881759","43276980.54","50639087","55652111","55286922","61477780","69019157",
"대구","합계","2등급","계","공단부담금[천원]","천원","31674598","33081796","33937752","35013271","38079772.61","44878471","50067175","49789757","55692436","62839943",
"대구","합계","2등급","남자","급여이용수급자[명]","명","1149","1135","1099","1109","1156","1231","1245","1169","1234","1290",
"대구","합계","2등급","남자","급여제공기관[개]","개","595","611","595","607","642","716","727","725","761","802",
"대구","합계","2등급","남자","급여제공일수[일]","일","221740","212066","205509","196677","201205","213313","219680","206167","221531","235091",
"대구","합계","2등급","남자","급여비용[천원]","천원","9438299","9468448","9521955","9280041","9980352.94","11764598","12915928","12531816","13848399","15054863",
"대구","합계","2등급","남자","공단부담금[천원]","천원","8210060","8249717","8326860","8138497","8790256.01","10412892","11596204","11266694","12500934","13683827",
"대구","합계","2등급","여자","급여이용수급자[명]","명","2834","2817","2794","2933","3029","3237","3174","3100","3416","3572",
"대구","합계","2등급","여자","급여제공기관[개]","개","996","1056","1022","1017","1081","1143","1141","1137","1242","1385",
"대구","합계","2등급","여자","급여제공일수[일]","일","591801","591753","583945","598496","624683","659071","676485","646075","702386","774382",
