"시·군·구별","급여종류별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"남구","주야간보호","정원[명]","명","86","97","125","134","150","261","598","815","867","952",
"남구","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"남구","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"남구","복지용구","기관수[개]","개","9","7","7","8","7","7","7","7","7","7",
"남구","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"남구","시설","기관수[개]","개","6","7","8","9","9","9","9","9","7","8",
"남구","시설","정원[명]","명","65","93","157","186","186","209","229","229","206","241",
"남구","노인요양시설","기관수[개]","개","2","3","4","5","5","6","6","6","5","5",
"남구","노인요양시설","정원[명]","명","32","60","124","153","153","182","202","202","188","214",
"남구","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"남구","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"남구","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"남구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"남구","노인요양공동생활가정","기관수[개]","개","4","4","4","4","4","3","3","3","2","3",
"남구","노인요양공동생활가정","정원[명]","명","33","33","33","33","33","27","27","27","18","27",
"남구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"남구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"동구","계","기관수[개]","개","16","15","19","19","20","23","31","31","32","32",
"동구","계","정원[명]","명","183","123","191","194","234","297","347","347","385","417",
"동구","재가","기관수[개]","개","13","13","16","16","17","20","28","28","29","29",
"동구","재가","정원[명]","명","76","76","76","77","117","180","230","230","268","300",
"동구","방문요양","기관수[개]","개","11","11","13","13","15","17","23","23","23","22",
"동구","방문목욕","기관수[개]","개","11","11","11","11","12","11","11","12","12","10",
"동구","방문간호","기관수[개]","개","2","2","1","1","1","3","2","2","2","2",
"동구","주야간보호","기관수[개]","개","4","4","4","4","5","8","9","9","11","11",
"동구","주야간보호","정원[명]","명","71","71","71","77","111","180","230","230","268","300",
"동구","단기보호","기관수[개]","개","1","1","1","0","1","-","-","-","-","0",
"동구","단기보호","정원[명]","명","5","5","5","0","6","-","-","-","-","0",
"동구","복지용구","기관수[개]","개","2","2","2","2","2","2","3","2","2","2",
"동구","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"동구","시설","기관수[개]","개","3","2","3","3","3","3","3","3","3","3",
"동구","시설","정원[명]","명","107","47","115","117","117","117","117","117","117","117",
"동구","노인요양시설","기관수[개]","개","2","1","2","2","2","2","2","2","2","2",
"동구","노인요양시설","정원[명]","명","98","38","106","108","108","108","108","108","108","108",
"동구","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"동구","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"동구","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"동구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"동구","노인요양공동생활가정","기관수[개]","개","1","1","1","1","1","1","1","1","1","1",
"동구","노인요양공동생활가정","정원[명]","명","9","9","9","9","9","9","9","9","9","9",
"동구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"동구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"북구","계","기관수[개]","개","23","24","24","27","33","35","43","45","55","62",
"북구","계","정원[명]","명","261","268","305","366","423","456","643","724","894","1150",
"북구","재가","기관수[개]","개","18","19","20","23","29","30","38","40","49","55",
"북구","재가","정원[명]","명","26","26","63","124","181","180","305","322","485","702",
"북구","방문요양","기관수[개]","개","16","17","17","18","23","24","33","32","40","42",
"북구","방문목욕","기관수[개]","개","10","10","12","13","16","17","24","23","26","25",
"북구","방문간호","기관수[개]","개","2","2","2","2","1","1","3","4","3","3",
"북구","주야간보호","기관수[개]","개","2","2","3","6","8","8","10","11","16","22",
"북구","주야간보호","정원[명]","명","26","26","63","124","181","180","305","317","480","702",
"북구","단기보호","기관수[개]","개","0","0","0","0","0","-","-","1","1","0",
"북구","단기보호","정원[명]","명","0","0","0","0","0","-","-","5","5","0",
"북구","복지용구","기관수[개]","개","2","2","2","2","2","2","2","2","3","3",
"북구","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"북구","시설","기관수[개]","개","5","5","4","4","4","5","5","5","6","7",
"북구","시설","정원[명]","명","235","242","242","242","242","276","338","402","409","448",
"북구","노인요양시설","기관수[개]","개","4","4","3","3","3","4","4","4","4","5",
"북구","노인요양시설","정원[명]","명","227","234","234","234","234","268","330","394","392","431",
"북구","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"북구","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"북구","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"북구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"북구","노인요양공동생활가정","기관수[개]","개","1","1","1","1","1","1","1","1","2","2",
"북구","노인요양공동생활가정","정원[명]","명","8","8","8","8","8","8","8","8","17","17",
"북구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"북구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"울주군","계","기관수[개]","개","62","66","64","66","66","69","90","89","95","108",
"울주군","계","정원[명]","명","1007","1153","1019","1092","1059","1173","1562","1852","1931","2017",
"울주군","재가","기관수[개]","개","41","43","41","44","44","47","67","66","71","83",
"울주군","재가","정원[명]","명","56","169","157","239","239","358","636","873","926","999",
"울주군","방문요양","기관수[개]","개","30","31","30","32","32","35","47","46","53","68",
"울주군","방문목욕","기관수[개]","개","25","26","23","25","26","25","27","26","29","32",
"울주군","방문간호","기관수[개]","개","3","5","3","3","4","5","4","4","3","3",
"울주군","주야간보호","기관수[개]","개","5","8","8","11","11","15","24","30","29","30",
"울주군","주야간보호","정원[명]","명","56","169","157","239","239","358","632","869","922","999",
"울주군","단기보호","기관수[개]","개","0","0","0","0","0","-","1","1","1","0",
"울주군","단기보호","정원[명]","명","0","0","0","0","0","-","4","4","4","0",
"울주군","복지용구","기관수[개]","개","5","5","4","5","4","4","4","3","3","3",
"울주군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"울주군","시설","기관수[개]","개","21","23","23","22","22","22","23","23","24","25",
"울주군","시설","정원[명]","명","951","984","862","853","820","815","926","979","1005","1018",
"울주군","노인요양시설","기관수[개]","개","15","15","14","14","14","14","16","15","16","17",
"울주군","노인요양시설","정원[명]","명","900","915","784","784","751","746","863","907","933","946",
"울주군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"울주군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"울주군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"울주군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"울주군","노인요양공동생활가정","기관수[개]","개","6","8","9","8","8","8","7","8","8","8",
"울주군","노인요양공동생활가정","정원[명]","명","51","69","78","69","69","69","63","72","72","72",
"울주군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"울주군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"세종","계","기관수[개]","개","34","35","40","44","51","53","71","82","88","85",
"세종","계","정원[명]","명","421","448","463","542","692","806","1335","1461","1616","1742",
"세종","재가","기관수[개]","개","23","24","29","35","41","42","58","67","73","66",
"세종","재가","정원[명]","명","42","70","98","160","272","282","770","875","997","1003",
"세종","방문요양","기관수[개]","개","19","20","24","28","31","30","40","50","57","50",
"세종","방문목욕","기관수[개]","개","17","16","18","19","22","20","25","29","29","26",
"세종","방문간호","기관수[개]","개","1","1","1","1","3","3","3","4","4","5",
"세종","주야간보호","기관수[개]","개","2","3","4","5","7","8","16","18","20","19",
"세종","주야간보호","정원[명]","명","33","67","95","157","272","282","770","875","997","1003",
