시군구,이용급여 유형,연령,1등급,2등급,3등급,4등급,5등급,인지지원등급
경기도 의정부시,방문간호,80-84세,0,4,11,6,1,0
경기도 의정부시,방문간호,85-89세,1,5,3,8,1,0
경기도 의정부시,방문간호,90-94세,1,1,1,2,0,0
경기도 의정부시,방문간호,95세이상,2,1,1,0,0,0
경기도 의정부시,주야간보호,65-69세,0,3,30,33,16,6
경기도 의정부시,주야간보호,70-74세,3,4,28,55,42,11
경기도 의정부시,주야간보호,75-79세,2,8,72,125,121,27
경기도 의정부시,주야간보호,80-84세,8,18,125,288,202,34
경기도 의정부시,주야간보호,85-89세,1,13,96,216,144,21
경기도 의정부시,주야간보호,90-94세,2,8,39,74,39,2
경기도 의정부시,주야간보호,95세이상,1,0,13,20,4,0
경기도 의정부시,단기보호,65-69세,0,0,1,1,1,0
경기도 의정부시,단기보호,70-74세,0,0,1,2,0,0
경기도 의정부시,단기보호,75-79세,0,2,4,1,1,0
경기도 의정부시,단기보호,80-84세,0,0,10,5,4,0
경기도 의정부시,단기보호,85-89세,0,1,4,7,3,0
경기도 의정부시,단기보호,90-94세,0,1,3,4,0,0
경기도 의정부시,단기보호,95세이상,0,0,1,0,0,0
경기도 안양시 만안구,방문요양,65-69세,7,8,55,64,13,0
경기도 안양시 만안구,방문요양,70-74세,7,15,64,105,19,0
경기도 안양시 만안구,방문요양,75-79세,17,36,94,174,43,0
경기도 안양시 만안구,방문요양,80-84세,15,36,169,296,59,0
경기도 안양시 만안구,방문요양,85-89세,13,33,159,256,56,0
경기도 안양시 만안구,방문요양,90-94세,9,14,74,110,13,0
경기도 안양시 만안구,방문요양,95세이상,4,5,12,19,1,0
경기도 안양시 만안구,방문목욕,65-69세,3,0,2,5,0,0
경기도 안양시 만안구,방문목욕,70-74세,0,2,7,5,1,0
경기도 안양시 만안구,방문목욕,75-79세,1,2,8,6,1,0
경기도 안양시 만안구,방문목욕,80-84세,4,6,13,9,1,0
경기도 안양시 만안구,방문목욕,85-89세,3,7,10,12,0,0
경기도 안양시 만안구,방문목욕,90-94세,2,3,2,1,0,0
경기도 안양시 만안구,방문목욕,95세이상,1,1,0,2,0,0
경기도 안양시 만안구,방문간호,65-69세,3,0,5,8,0,0
경기도 안양시 만안구,방문간호,70-74세,3,3,6,6,0,0
경기도 안양시 만안구,방문간호,75-79세,6,2,5,6,0,0
경기도 안양시 만안구,방문간호,80-84세,4,6,7,6,2,0
경기도 안양시 만안구,방문간호,85-89세,6,7,6,9,0,0
경기도 안양시 만안구,방문간호,90-94세,2,2,3,2,1,0
경기도 안양시 만안구,방문간호,95세이상,1,1,1,0,0,0
경기도 안양시 만안구,주야간보호,65-69세,0,0,8,15,3,2
경기도 안양시 만안구,주야간보호,70-74세,2,3,13,30,29,1
경기도 안양시 만안구,주야간보호,75-79세,1,4,37,49,39,14
경기도 안양시 만안구,주야간보호,80-84세,2,3,40,94,62,10
경기도 안양시 만안구,주야간보호,85-89세,1,6,60,81,60,7
경기도 안양시 만안구,주야간보호,90-94세,0,5,26,50,14,2
경기도 안양시 만안구,주야간보호,95세이상,0,1,8,8,1,0
경기도 안양시 만안구,단기보호,65-69세,0,0,0,0,0,0
경기도 안양시 만안구,단기보호,70-74세,0,0,0,0,0,0
경기도 안양시 만안구,단기보호,75-79세,0,0,0,0,0,0
경기도 안양시 만안구,단기보호,80-84세,0,0,0,0,0,0
경기도 안양시 만안구,단기보호,85-89세,0,0,1,0,0,0
경기도 안양시 만안구,단기보호,90-94세,0,0,0,0,0,0
경기도 안양시 만안구,단기보호,95세이상,0,0,0,0,0,0
경기도 안양시 동안구,방문요양,65-69세,5,9,49,61,3,0
경기도 안양시 동안구,방문요양,70-74세,8,18,58,78,10,0
경기도 안양시 동안구,방문요양,75-79세,6,17,103,168,29,0
경기도 안양시 동안구,방문요양,80-84세,13,31,150,285,46,0
경기도 안양시 동안구,방문요양,85-89세,21,34,193,293,38,0
경기도 안양시 동안구,방문요양,90-94세,8,32,90,118,12,0
경기도 안양시 동안구,방문요양,95세이상,2,5,20,27,2,0
경기도 안양시 동안구,방문목욕,65-69세,1,2,5,5,0,0
경기도 안양시 동안구,방문목욕,70-74세,1,4,5,5,1,0
경기도 안양시 동안구,방문목욕,75-79세,0,5,6,3,0,0
경기도 안양시 동안구,방문목욕,80-84세,3,2,10,10,2,0
경기도 안양시 동안구,방문목욕,85-89세,2,3,8,12,4,0
경기도 안양시 동안구,방문목욕,90-94세,0,6,8,6,2,0
경기도 안양시 동안구,방문목욕,95세이상,1,1,0,1,0,0
경기도 안양시 동안구,방문간호,65-69세,1,0,4,7,0,0
경기도 안양시 동안구,방문간호,70-74세,1,5,5,2,0,0
경기도 안양시 동안구,방문간호,75-79세,2,2,9,10,1,0
경기도 안양시 동안구,방문간호,80-84세,5,3,4,11,0,0
경기도 안양시 동안구,방문간호,85-89세,5,3,12,7,1,0
경기도 안양시 동안구,방문간호,90-94세,4,5,3,3,0,0
경기도 안양시 동안구,방문간호,95세이상,1,0,0,0,0,0
경기도 안양시 동안구,주야간보호,65-69세,0,0,10,6,4,0
경기도 안양시 동안구,주야간보호,70-74세,0,1,16,14,13,3
경기도 안양시 동안구,주야간보호,75-79세,0,4,20,56,34,9
경기도 안양시 동안구,주야간보호,80-84세,0,5,42,91,40,10
경기도 안양시 동안구,주야간보호,85-89세,0,6,47,92,39,8
경기도 안양시 동안구,주야간보호,90-94세,0,4,26,42,15,1
경기도 안양시 동안구,주야간보호,95세이상,0,0,1,6,1,1
경기도 안양시 동안구,단기보호,65-69세,0,1,0,0,0,0
경기도 안양시 동안구,단기보호,70-74세,0,0,0,0,0,0
경기도 안양시 동안구,단기보호,75-79세,0,0,0,0,0,0
경기도 안양시 동안구,단기보호,80-84세,0,0,1,0,0,0
경기도 안양시 동안구,단기보호,85-89세,0,0,0,0,0,0
경기도 안양시 동안구,단기보호,90-94세,0,0,0,0,0,0
경기도 안양시 동안구,단기보호,95세이상,0,0,0,0,0,0
경기도 부천시,방문요양,65-69세,23,39,171,330,24,1
경기도 부천시,방문요양,70-74세,32,42,243,436,63,0
경기도 부천시,방문요양,75-79세,24,67,354,745,102,0
경기도 부천시,방문요양,80-84세,27,108,536,1156,175,0
경기도 부천시,방문요양,85-89세,27,115,506,924,95,2
경기도 부천시,방문요양,90-94세,18,50,230,355,28,0
경기도 부천시,방문요양,95세이상,5,31,60,64,2,0
경기도 부천시,방문목욕,65-69세,5,4,23,14,0,0
경기도 부천시,방문목욕,70-74세,6,4,23,26,0,0
경기도 부천시,방문목욕,75-79세,7,7,36,51,1,0
경기도 부천시,방문목욕,80-84세,3,9,49,53,9,0
경기도 부천시,방문목욕,85-89세,4,11,40,53,5,0
경기도 부천시,방문목욕,90-94세,1,5,15,17,0,0
경기도 부천시,방문목욕,95세이상,0,5,9,7,0,0
경기도 부천시,방문간호,65-69세,6,2,7,3,0,0
경기도 부천시,방문간호,70-74세,5,6,6,17,2,0
경기도 부천시,방문간호,75-79세,3,1,7,19,3,0
경기도 부천시,방문간호,80-84세,4,6,11,41,3,0
경기도 부천시,방문간호,85-89세,2,7,17,23,2,0
경기도 부천시,방문간호,90-94세,5,3,5,7,0,0
경기도 부천시,방문간호,95세이상,3,5,2,2,0,0
경기도 부천시,주야간보호,65-69세,0,2,17,31,24,4
경기도 부천시,주야간보호,70-74세,2,2,33,56,32,6
경기도 부천시,주야간보호,75-79세,5,5,50,124,81,12
경기도 부천시,주야간보호,80-84세,4,9,85,255,118,16
경기도 부천시,주야간보호,85-89세,4,8,93,207,99,10
경기도 부천시,주야간보호,90-94세,0,5,57,83,29,2
경기도 부천시,주야간보호,95세이상,2,1,7,19,2,0
경기도 부천시,단기보호,65-69세,0,0,0,1,0,0
경기도 부천시,단기보호,70-74세,0,0,0,4,2,0
경기도 부천시,단기보호,75-79세,0,1,3,0,0,0
경기도 부천시,단기보호,80-84세,0,0,4,2,1,0
경기도 부천시,단기보호,85-89세,0,2,4,5,1,0
경기도 부천시,단기보호,90-94세,0,0,5,5,0,0
경기도 부천시,단기보호,95세이상,1,2,1,1,0,0
경기도 광명시,방문요양,65-69세,6,19,51,78,12,1
경기도 광명시,방문요양,70-74세,13,18,77,110,27,3
경기도 광명시,방문요양,75-79세,12,25,110,213,41,0
경기도 광명시,방문요양,80-84세,9,22,157,334,51,0
경기도 광명시,방문요양,85-89세,7,36,161,279,51,0
경기도 광명시,방문요양,90-94세,8,29,83,100,13,0
경기도 광명시,방문요양,95세이상,1,6,28,25,0,0
경기도 광명시,방문목욕,65-69세,1,3,3,3,0,0
경기도 광명시,방문목욕,70-74세,1,2,7,4,0,0
경기도 광명시,방문목욕,75-79세,1,5,8,5,2,0
경기도 광명시,방문목욕,80-84세,1,5,6,14,1,0
경기도 광명시,방문목욕,85-89세,2,4,6,7,0,0
경기도 광명시,방문목욕,90-94세,2,4,9,5,1,0
경기도 광명시,방문목욕,95세이상,1,1,4,1,0,0
경기도 광명시,방문간호,65-69세,0,0,4,0,0,0
경기도 광명시,방문간호,70-74세,0,0,2,3,0,0
경기도 광명시,방문간호,75-79세,2,2,6,1,1,0
경기도 광명시,방문간호,80-84세,2,0,3,4,1,0
경기도 광명시,방문간호,85-89세,2,6,2,5,3,0
경기도 광명시,방문간호,90-94세,3,5,1,2,0,0
경기도 광명시,방문간호,95세이상,0,0,1,1,0,0
경기도 광명시,주야간보호,65-69세,0,0,4,6,4,0
경기도 광명시,주야간보호,70-74세,0,2,17,17,13,3
경기도 광명시,주야간보호,75-79세,1,1,19,43,39,12
경기도 광명시,주야간보호,80-84세,0,3,21,89,54,9
경기도 광명시,주야간보호,85-89세,3,2,38,70,43,10
경기도 광명시,주야간보호,90-94세,2,1,21,36,9,3
경기도 광명시,주야간보호,95세이상,0,0,4,7,0,1
경기도 광명시,단기보호,65-69세,0,0,0,0,0,0
경기도 광명시,단기보호,70-74세,0,0,1,0,0,0
경기도 광명시,단기보호,75-79세,0,0,0,0,1,0
경기도 광명시,단기보호,80-84세,0,0,0,0,0,0
경기도 광명시,단기보호,85-89세,0,0,3,0,0,0
경기도 광명시,단기보호,90-94세,0,0,1,0,0,0
경기도 광명시,단기보호,95세이상,0,0,0,0,0,0
경기도 평택시,방문요양,65-69세,13,30,79,139,18,0
경기도 평택시,방문요양,70-74세,12,46,156,235,24,0
경기도 평택시,방문요양,75-79세,17,71,250,449,58,0
경기도 평택시,방문요양,80-84세,29,98,433,718,75,0
경기도 평택시,방문요양,85-89세,22,107,378,595,55,0
경기도 평택시,방문요양,90-94세,18,58,169,182,12,0
경기도 평택시,방문요양,95세이상,5,23,36,28,0,0
경기도 평택시,방문목욕,65-69세,2,7,7,14,2,0
경기도 평택시,방문목욕,70-74세,2,11,24,15,3,0
경기도 평택시,방문목욕,75-79세,5,18,35,55,2,0
경기도 평택시,방문목욕,80-84세,7,26,82,82,11,0
경기도 평택시,방문목욕,85-89세,10,27,62,80,7,0
경기도 평택시,방문목욕,90-94세,5,14,31,20,2,0
경기도 평택시,방문목욕,95세이상,2,5,4,0,1,0
경기도 평택시,방문간호,65-69세,3,1,0,0,0,0
경기도 평택시,방문간호,70-74세,3,3,1,2,0,0
경기도 평택시,방문간호,75-79세,3,3,3,5,0,0
경기도 평택시,방문간호,80-84세,5,3,7,4,3,0
경기도 평택시,방문간호,85-89세,4,8,3,5,1,0
경기도 평택시,방문간호,90-94세,4,0,3,3,0,0
경기도 평택시,방문간호,95세이상,3,2,2,0,0,0
경기도 평택시,주야간보호,65-69세,1,4,13,37,13,1
경기도 평택시,주야간보호,70-74세,1,7,18,38,18,2
경기도 평택시,주야간보호,75-79세,0,9,62,110,47,4
경기도 평택시,주야간보호,80-84세,8,14,115,182,84,12
경기도 평택시,주야간보호,85-89세,1,14,88,174,65,3
경기도 평택시,주야간보호,90-94세,2,6,29,68,14,0
경기도 평택시,주야간보호,95세이상,1,1,7,8,1,0
경기도 평택시,단기보호,65-69세,0,0,0,3,0,0
경기도 평택시,단기보호,70-74세,0,1,0,0,0,0
경기도 평택시,단기보호,75-79세,0,0,2,0,1,0
경기도 평택시,단기보호,80-84세,1,0,6,3,1,0
경기도 평택시,단기보호,85-89세,0,1,2,2,0,0
경기도 평택시,단기보호,90-94세,0,0,1,0,0,0
경기도 평택시,단기보호,95세이상,0,1,0,0,0,0
경기도 동두천시,방문요양,65-69세,2,4,26,40,9,0
경기도 동두천시,방문요양,70-74세,4,5,29,69,24,0
경기도 동두천시,방문요양,75-79세,1,9,48,107,38,0
경기도 동두천시,방문요양,80-84세,7,12,83,202,74,0
경기도 동두천시,방문요양,85-89세,1,13,63,126,51,0
경기도 동두천시,방문요양,90-94세,1,8,27,44,10,1
경기도 동두천시,방문요양,95세이상,1,3,8,12,2,0
경기도 동두천시,방문목욕,65-69세,1,1,3,0,0,0
경기도 동두천시,방문목욕,70-74세,1,0,1,2,0,0
경기도 동두천시,방문목욕,75-79세,0,1,4,3,0,0
경기도 동두천시,방문목욕,80-84세,2,2,5,2,0,0
경기도 동두천시,방문목욕,85-89세,0,1,5,5,0,0
경기도 동두천시,방문목욕,90-94세,0,0,4,3,1,0
경기도 동두천시,방문목욕,95세이상,1,1,0,1,0,0
경기도 동두천시,방문간호,65-69세,0,0,0,0,1,0
경기도 동두천시,방문간호,70-74세,0,0,0,0,0,0
경기도 동두천시,방문간호,75-79세,0,2,0,0,0,0
경기도 동두천시,방문간호,80-84세,0,1,1,0,0,0
경기도 동두천시,방문간호,85-89세,0,0,0,1,0,0
경기도 동두천시,방문간호,90-94세,0,0,0,0,0,0
경기도 동두천시,방문간호,95세이상,0,0,0,0,0,0
경기도 동두천시,주야간보호,65-69세,0,0,1,3,4,0
경기도 동두천시,주야간보호,70-74세,0,0,6,15,8,2
경기도 동두천시,주야간보호,75-79세,0,0,14,26,31,4
경기도 동두천시,주야간보호,80-84세,1,2,18,59,53,8
경기도 동두천시,주야간보호,85-89세,0,2,12,44,32,4
경기도 동두천시,주야간보호,90-94세,0,0,8,26,9,0
경기도 동두천시,주야간보호,95세이상,0,1,1,3,2,0
경기도 동두천시,단기보호,65-69세,0,0,0,0,0,0
경기도 동두천시,단기보호,70-74세,0,0,0,0,0,0
경기도 동두천시,단기보호,75-79세,0,0,0,1,0,0
경기도 동두천시,단기보호,80-84세,0,0,2,1,0,0
경기도 동두천시,단기보호,85-89세,0,0,0,0,0,0
경기도 동두천시,단기보호,90-94세,0,0,0,1,0,0
경기도 동두천시,단기보호,95세이상,0,0,0,0,0,0
경기도 안산시 상록구,방문요양,65-69세,3,10,34,81,19,0
경기도 안산시 상록구,방문요양,70-74세,8,11,48,131,32,1
경기도 안산시 상록구,방문요양,75-79세,7,18,109,211,71,0
경기도 안산시 상록구,방문요양,80-84세,7,29,146,320,109,0
경기도 안산시 상록구,방문요양,85-89세,6,22,141,319,97,0
경기도 안산시 상록구,방문요양,90-94세,6,14,64,113,41,0
경기도 안산시 상록구,방문요양,95세이상,1,6,32,30,6,0
경기도 안산시 상록구,방문목욕,65-69세,1,2,2,5,0,0
경기도 안산시 상록구,방문목욕,70-74세,1,1,10,8,0,0
경기도 안산시 상록구,방문목욕,75-79세,1,4,13,18,2,0
경기도 안산시 상록구,방문목욕,80-84세,0,5,13,21,3,0
경기도 안산시 상록구,방문목욕,85-89세,2,2,9,22,3,0
경기도 안산시 상록구,방문목욕,90-94세,0,1,5,8,3,0
경기도 안산시 상록구,방문목욕,95세이상,0,1,3,1,0,0
경기도 안산시 상록구,방문간호,65-69세,0,1,0,0,0,0
경기도 안산시 상록구,방문간호,70-74세,4,0,2,3,0,0
경기도 안산시 상록구,방문간호,75-79세,5,2,3,7,1,0
경기도 안산시 상록구,방문간호,80-84세,1,3,7,6,0,0
경기도 안산시 상록구,방문간호,85-89세,2,2,7,4,1,0
경기도 안산시 상록구,방문간호,90-94세,0,1,5,2,0,0
경기도 안산시 상록구,방문간호,95세이상,0,1,1,1,0,0
경기도 안산시 상록구,주야간보호,65-69세,0,2,4,19,6,3
경기도 안산시 상록구,주야간보호,70-74세,0,3,7,26,36,2
경기도 안산시 상록구,주야간보호,75-79세,0,2,14,47,63,9
경기도 안산시 상록구,주야간보호,80-84세,1,4,35,80,110,14
경기도 안산시 상록구,주야간보호,85-89세,0,2,25,88,69,12
경기도 안산시 상록구,주야간보호,90-94세,1,1,15,28,28,0
경기도 안산시 상록구,주야간보호,95세이상,0,1,9,6,4,0
경기도 안산시 상록구,단기보호,65-69세,0,0,0,1,1,0
경기도 안산시 상록구,단기보호,70-74세,0,0,1,0,1,0
경기도 안산시 상록구,단기보호,75-79세,0,0,0,0,1,0
경기도 안산시 상록구,단기보호,80-84세,0,0,1,0,0,0
경기도 안산시 상록구,단기보호,85-89세,0,1,2,0,1,0
경기도 안산시 상록구,단기보호,90-94세,0,0,1,1,1,0
경기도 안산시 상록구,단기보호,95세이상,0,0,0,0,0,0
경기도 안산시 단원구,방문요양,65-69세,6,7,30,67,19,0
경기도 안산시 단원구,방문요양,70-74세,4,5,46,92,22,0
경기도 안산시 단원구,방문요양,75-79세,10,11,74,158,45,0
경기도 안산시 단원구,방문요양,80-84세,13,26,134,244,49,0
경기도 안산시 단원구,방문요양,85-89세,6,20,96,247,59,0
경기도 안산시 단원구,방문요양,90-94세,3,12,64,84,15,0
경기도 안산시 단원구,방문요양,95세이상,0,3,13,19,2,0
경기도 안산시 단원구,방문목욕,65-69세,2,1,5,4,0,0
경기도 안산시 단원구,방문목욕,70-74세,2,1,2,6,0,0
경기도 안산시 단원구,방문목욕,75-79세,1,3,11,10,3,0
경기도 안산시 단원구,방문목욕,80-84세,4,5,9,16,4,0
경기도 안산시 단원구,방문목욕,85-89세,1,3,11,14,2,0
경기도 안산시 단원구,방문목욕,90-94세,1,1,8,2,0,0
경기도 안산시 단원구,방문목욕,95세이상,0,1,0,2,0,0
경기도 안산시 단원구,방문간호,65-69세,1,0,0,1,0,0
경기도 안산시 단원구,방문간호,70-74세,1,1,4,3,1,0
경기도 안산시 단원구,방문간호,75-79세,1,1,2,3,1,0
경기도 안산시 단원구,방문간호,80-84세,1,2,4,4,1,0
경기도 안산시 단원구,방문간호,85-89세,0,1,2,5,3,0
경기도 안산시 단원구,방문간호,90-94세,2,1,0,3,0,0
경기도 안산시 단원구,방문간호,95세이상,0,0,1,0,0,0
경기도 안산시 단원구,주야간보호,65-69세,0,0,5,9,8,1
경기도 안산시 단원구,주야간보호,70-74세,0,0,7,19,11,2
경기도 안산시 단원구,주야간보호,75-79세,1,0,13,44,26,5
경기도 안산시 단원구,주야간보호,80-84세,0,2,21,62,63,8
경기도 안산시 단원구,주야간보호,85-89세,0,1,26,53,35,5
경기도 안산시 단원구,주야간보호,90-94세,1,1,11,26,18,0
경기도 안산시 단원구,주야간보호,95세이상,0,0,7,3,0,0
경기도 안산시 단원구,단기보호,65-69세,1,1,0,0,1,0
경기도 안산시 단원구,단기보호,70-74세,0,0,0,0,0,0
