"시·군·구별","등급별","급여종류별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"부산","2등급","노인요양시설(구법)","급여이용수급자[명]","명","23","","","","","","","","","",
"부산","2등급","노인요양시설(구법)","급여제공기관[개]","개","17","","","","","","","","","",
"부산","2등급","노인요양시설(구법)","급여제공일수[일]","일","2383","","","","","","","","","",
"부산","2등급","노인요양시설(구법)","급여비용[천원]","천원","87178","","","","","","","","","",
"부산","2등급","노인요양시설(구법)","공단부담금[천원]","천원","71751","","","","","","","","","",
"부산","2등급","노인전문요양시설(구법)","급여이용수급자[명]","명","371","","","","","","","","","",
"부산","2등급","노인전문요양시설(구법)","급여제공기관[개]","개","46","","","","","","","","","",
"부산","2등급","노인전문요양시설(구법)","급여제공일수[일]","일","32295","","","","","","","","","",
"부산","2등급","노인전문요양시설(구법)","급여비용[천원]","천원","1488113","","","","","","","","","",
"부산","2등급","노인전문요양시설(구법)","공단부담금[천원]","천원","1303090","","","","","","","","","",
"부산","2등급","노인요양공동생활가정","급여이용수급자[명]","명","192","154","110","81","93","88","79","64","52","74",
"부산","2등급","노인요양공동생활가정","급여제공기관[개]","개","88","81","63","40","44","46","41","33","33","39",
"부산","2등급","노인요양공동생활가정","급여제공일수[일]","일","36588","27244","21526","18650","18924","20225","18161","14919","12272","14588",
"부산","2등급","노인요양공동생활가정","급여비용[천원]","천원","1693388","1316311","1094116","956808","984626","1157029","1123832","945431","818417","1034831",
"부산","2등급","노인요양공동생활가정","공단부담금[천원]","천원","1449394","1123163","933725","826565","848056","1015141","1005660","831581","737134","934535",
"부산","2등급","노인요양시설(단기보호전환)","급여이용수급자[명]","명","40","","","","","","","","","",
"부산","2등급","노인요양시설(단기보호전환)","급여제공기관[개]","개","15","","","","","","","","","",
"부산","2등급","노인요양시설(단기보호전환)","급여제공일수[일]","일","2134","","","","","","","","","",
"부산","2등급","노인요양시설(단기보호전환)","급여비용[천원]","천원","86313","","","","","","","","","",
"부산","2등급","노인요양시설(단기보호전환)","공단부담금[천원]","천원","70323","","","","","","","","","",
"부산","2등급","통합재가서비스","급여이용수급자[명]","명","","","","","","","","","1","7",
"부산","2등급","통합재가서비스","급여제공기관[개]","개","","","","","","","","","1","2",
"부산","2등급","통합재가서비스","급여제공일수[일]","일","","","","","","","","","24","351",
"부산","2등급","통합재가서비스","급여비용[천원]","천원","","","","","","","","","1597","26568",
"부산","2등급","통합재가서비스","공단부담금[천원]","천원","","","","","","","","","1374","24081",
"부산","3등급","계","급여이용수급자[명]","명","15598","15953","10323","11170","12253","12950","14045","14694","16409","19077",
"부산","3등급","계","급여제공기관[개]","개","1908","1868","1569","1724","1859","1913","2103","2142","2292","2612",
"부산","3등급","계","급여제공일수[일]","일","3022284","2642283","1895506","1968837","2177470","2304242","2609946","2844962","3147753","3591839",
"부산","3등급","계","급여비용[천원]","천원","114332845","104632376","79079596","83020142","93267011","110811493","133747924","149659620","167744190","192368885",
"부산","3등급","계","공단부담금[천원]","천원","101150555","92546406","69938991","73634011","83055216","99342129","121082425","135588516","152563298","175197934",
"부산","3등급","방문요양","급여이용수급자[명]","명","11145","11112","6746","7275","8067","8518","9139","9859","11327","13418",
"부산","3등급","방문요양","급여제공기관[개]","개","1018","988","830","945","1024","1061","1175","1269","1361","1491",
"부산","3등급","방문요양","급여제공일수[일]","일","1974295","1712465","1180427","1243572","1412450","1491579","1671279","1850268","2114416","2448301",
"부산","3등급","방문요양","급여비용[천원]","천원","65414806","59011758","42122459","44488944","51020530","61791386","73035337","82778412","95888594","110820939",
"부산","3등급","방문요양","공단부담금[천원]","천원","58118036","52498942","37398292","39595631","45660272","55697643","66392352","75365603","87599132","101306299",
"부산","3등급","방문목욕","급여이용수급자[명]","명","1962","1596","773","673","645","609","621","700","813","1074",
"부산","3등급","방문목욕","급여제공기관[개]","개","412","381","277","256","250","250","209","162","169","173",
"부산","3등급","방문목욕","급여제공일수[일]","일","53650","36886","20746","16660","15831","13980","13521","14903","16786","21138",
"부산","3등급","방문목욕","급여비용[천원]","천원","2231443","1574304","923018","758807","764414","724543","787127","949729","1130132","1509323",
"부산","3등급","방문목욕","공단부담금[천원]","천원","1960342","1383198","809309","666972","677076","648164","711502","863083","1031502","1379133",
"부산","3등급","방문간호","급여이용수급자[명]","명","115","111","74","115","158","166","189","197","250","318",
"부산","3등급","방문간호","급여제공기관[개]","개","21","24","21","16","24","22","30","33","38","46",
"부산","3등급","방문간호","급여제공일수[일]","일","3204","2470","1673","2016","3459","3536","4656","5041","5836","8106",
"부산","3등급","방문간호","급여비용[천원]","천원","129423","105810","69519","84890","139391","163659","220297","243344","284582","413084",
"부산","3등급","방문간호","공단부담금[천원]","천원","113096","92950","61341","75580","124251","145579","199103","221395","256081","370339",
"부산","3등급","주야간보호","급여이용수급자[명]","명","1240","1278","637","749","982","1160","1457","1743","2044","2531",
"부산","3등급","주야간보호","급여제공기관[개]","개","167","186","157","176","205","235","303","326","360","444",
"부산","3등급","주야간보호","급여제공일수[일]","일","188563","152047","90790","97332","126307","155802","206377","266046","333970","392286",
"부산","3등급","주야간보호","급여비용[천원]","천원","6273558","5962711","3851884","4331903","6014171","8359977","12003314","15306426","19852659","23868285",
"부산","3등급","주야간보호","공단부담금[천원]","천원","5515150","5274960","3418215","3856573","5353888","7500300","10880773","13880095","18098703","21798411",
"부산","3등급","단기보호","급여이용수급자[명]","명","37","20","10","11","9","8","23","14","24","11",
"부산","3등급","단기보호","급여제공기관[개]","개","20","13","11","12","9","7","6","3","5","7",
"부산","3등급","단기보호","급여제공일수[일]","일","1894","1216","721","798","543","387","741","1222","1293","512",
"부산","3등급","단기보호","급여비용[천원]","천원","68597","46367","29350","32575","23604","18328","37214","62653","69152","31066",
"부산","3등급","단기보호","공단부담금[천원]","천원","59200","40060","25838","28705","20787","16254","33586","57126","62875","27912",
"부산","3등급","복지용구","급여이용수급자[명]","명","7559","7209","5253","5894","6627","6945","8124","8755","10026","11809",
"부산","3등급","복지용구","급여제공기관[개]","개","299","280","260","292","310","305","322","317","358","404",
"부산","3등급","복지용구","급여제공일수[일]","일","0","0","0","0","","","-","0","0","-",
"부산","3등급","복지용구","급여비용[천원]","천원","4548984","3640678","2797095","3127608","3346970","3457909","4245367","4891194","5709952","6551899",
"부산","3등급","복지용구","공단부담금[천원]","천원","4056514","3247416","2488270","2785911","2991138","3109918","3856147","4450117","5200072","5969824",
